,index,variable,value
43170,MBF,391.4750313555658,1.0
43171,Nrm1,391.4750313555658,0.0
43172,Cdh1,391.4850313555658,1.0
43173,Clb6,391.4850313555658,0.0
43174,MBF,391.4850313555658,1.0
43175,Nrm1,391.4850313555658,0.0
43176,Cdh1,391.4950313555658,1.0
43177,Clb6,391.4950313555658,0.0
43178,MBF,391.4950313555658,1.0
43179,Nrm1,391.4950313555658,0.0
43180,Cdh1,391.5050313555658,1.0
43181,Clb6,391.5050313555658,0.0
43182,MBF,391.5050313555658,1.0
43183,Nrm1,391.5050313555658,0.0
43184,Cdh1,391.5150313555658,1.0
43185,Clb6,391.5150313555658,0.0
43186,MBF,391.5150313555658,1.0
43187,Nrm1,391.5150313555658,0.0
43188,Cdh1,391.5250313555658,1.0
43189,Clb6,391.5250313555658,0.0
43190,MBF,391.5250313555658,1.0
43191,Nrm1,391.5250313555658,0.0
43192,Cdh1,391.53503135556576,1.0
43193,Clb6,391.53503135556576,0.0
43194,MBF,391.53503135556576,1.0
43195,Nrm1,391.53503135556576,0.0
43196,Cdh1,391.54503135556575,1.0
43197,Clb6,391.54503135556575,0.0
43198,MBF,391.54503135556575,1.0
43199,Nrm1,391.54503135556575,0.0
43200,Cdh1,391.55503135556575,1.0
43201,Clb6,391.55503135556575,0.0
43202,MBF,391.55503135556575,1.0
43203,Nrm1,391.55503135556575,0.0
43204,Cdh1,391.56503135556574,1.0
43205,Clb6,391.56503135556574,0.0
43206,MBF,391.56503135556574,1.0
43207,Nrm1,391.56503135556574,0.0
43208,Cdh1,391.5750313555657,1.0
43209,Clb6,391.5750313555657,0.0
43210,MBF,391.5750313555657,1.0
43211,Nrm1,391.5750313555657,0.0
43212,Cdh1,391.5850313555657,1.0
43213,Clb6,391.5850313555657,0.0
43214,MBF,391.5850313555657,1.0
43215,Nrm1,391.5850313555657,0.0
43216,Cdh1,391.5950313555657,1.0
43217,Clb6,391.5950313555657,0.0
43218,MBF,391.5950313555657,1.0
43219,Nrm1,391.5950313555657,0.0
43220,Cdh1,391.6050313555657,1.0
43221,Clb6,391.6050313555657,0.0
43222,MBF,391.6050313555657,1.0
43223,Nrm1,391.6050313555657,0.0
43224,Cdh1,391.6150313555657,1.0
43225,Clb6,391.6150313555657,0.0
43226,MBF,391.6150313555657,1.0
43227,Nrm1,391.6150313555657,0.0
43228,Cdh1,391.6250313555657,1.0
43229,Clb6,391.6250313555657,0.0
43230,MBF,391.6250313555657,1.0
43231,Nrm1,391.6250313555657,0.0
43232,Cdh1,391.6350313555657,1.0
43233,Clb6,391.6350313555657,0.0
43234,MBF,391.6350313555657,1.0
43235,Nrm1,391.6350313555657,0.0
43236,Cdh1,391.64503135556566,1.0
43237,Clb6,391.64503135556566,0.0
43238,MBF,391.64503135556566,1.0
43239,Nrm1,391.64503135556566,0.0
43240,Cdh1,391.65503135556565,1.0
43241,Clb6,391.65503135556565,0.0
43242,MBF,391.65503135556565,1.0
43243,Nrm1,391.65503135556565,0.0
43244,Cdh1,391.66503135556565,1.0
43245,Clb6,391.66503135556565,0.0
43246,MBF,391.66503135556565,1.0
43247,Nrm1,391.66503135556565,0.0
43248,Cdh1,391.67503135556564,1.0
43249,Clb6,391.67503135556564,0.0
43250,MBF,391.67503135556564,1.0
43251,Nrm1,391.67503135556564,0.0
43252,Cdh1,391.6850313555656,1.0
43253,Clb6,391.6850313555656,0.0
43254,MBF,391.6850313555656,1.0
43255,Nrm1,391.6850313555656,0.0
43256,Cdh1,391.6950313555656,1.0
43257,Clb6,391.6950313555656,0.0
43258,MBF,391.6950313555656,1.0
43259,Nrm1,391.6950313555656,0.0
43260,Cdh1,391.7050313555656,1.0
43261,Clb6,391.7050313555656,0.0
43262,MBF,391.7050313555656,1.0
43263,Nrm1,391.7050313555656,0.0
43264,Cdh1,391.7150313555656,1.0
43265,Clb6,391.7150313555656,0.0
43266,MBF,391.7150313555656,1.0
43267,Nrm1,391.7150313555656,0.0
43268,Cdh1,391.7250313555656,1.0
43269,Clb6,391.7250313555656,0.0
43270,MBF,391.7250313555656,1.0
43271,Nrm1,391.7250313555656,0.0
43272,Cdh1,391.7350313555656,1.0
43273,Clb6,391.7350313555656,0.0
43274,MBF,391.7350313555656,1.0
43275,Nrm1,391.7350313555656,0.0
43276,Cdh1,391.7450313555656,1.0
43277,Clb6,391.7450313555656,0.0
43278,MBF,391.7450313555656,1.0
43279,Nrm1,391.7450313555656,0.0
43280,Cdh1,391.75503135556556,1.0
43281,Clb6,391.75503135556556,0.0
43282,MBF,391.75503135556556,1.0
43283,Nrm1,391.75503135556556,0.0
43284,Cdh1,391.76503135556555,1.0
43285,Clb6,391.76503135556555,0.0
43286,MBF,391.76503135556555,1.0
43287,Nrm1,391.76503135556555,0.0
43288,Cdh1,391.77503135556555,1.0
43289,Clb6,391.77503135556555,0.0
43290,MBF,391.77503135556555,1.0
43291,Nrm1,391.77503135556555,0.0
43292,Cdh1,391.78503135556554,1.0
43293,Clb6,391.78503135556554,0.0
43294,MBF,391.78503135556554,1.0
43295,Nrm1,391.78503135556554,0.0
43296,Cdh1,391.7950313555655,1.0
43297,Clb6,391.7950313555655,0.0
43298,MBF,391.7950313555655,1.0
43299,Nrm1,391.7950313555655,0.0
43300,Cdh1,391.8050313555655,1.0
43301,Clb6,391.8050313555655,0.0
43302,MBF,391.8050313555655,1.0
43303,Nrm1,391.8050313555655,0.0
43304,Cdh1,391.8150313555655,1.0
43305,Clb6,391.8150313555655,0.0
43306,MBF,391.8150313555655,1.0
43307,Nrm1,391.8150313555655,0.0
43308,Cdh1,391.8250313555655,1.0
43309,Clb6,391.8250313555655,0.0
43310,MBF,391.8250313555655,1.0
43311,Nrm1,391.8250313555655,0.0
43312,Cdh1,391.8350313555655,1.0
43313,Clb6,391.8350313555655,0.0
43314,MBF,391.8350313555655,1.0
43315,Nrm1,391.8350313555655,0.0
43316,Cdh1,391.8450313555655,1.0
43317,Clb6,391.8450313555655,0.0
43318,MBF,391.8450313555655,1.0
43319,Nrm1,391.8450313555655,0.0
43320,Cdh1,391.8550313555655,1.0
43321,Clb6,391.8550313555655,0.0
43322,MBF,391.8550313555655,1.0
43323,Nrm1,391.8550313555655,0.0
43324,Cdh1,391.86503135556546,1.0
43325,Clb6,391.86503135556546,0.0
43326,MBF,391.86503135556546,1.0
43327,Nrm1,391.86503135556546,0.0
43328,Cdh1,391.87503135556545,1.0
43329,Clb6,391.87503135556545,0.0
43330,MBF,391.87503135556545,1.0
43331,Nrm1,391.87503135556545,0.0
43332,Cdh1,391.88503135556545,1.0
43333,Clb6,391.88503135556545,0.0
43334,MBF,391.88503135556545,1.0
43335,Nrm1,391.88503135556545,0.0
43336,Cdh1,391.89503135556544,1.0
43337,Clb6,391.89503135556544,0.0
43338,MBF,391.89503135556544,1.0
43339,Nrm1,391.89503135556544,0.0
43340,Cdh1,391.9050313555654,1.0
43341,Clb6,391.9050313555654,0.0
43342,MBF,391.9050313555654,1.0
43343,Nrm1,391.9050313555654,0.0
43344,Cdh1,391.9150313555654,1.0
43345,Clb6,391.9150313555654,0.0
43346,MBF,391.9150313555654,1.0
43347,Nrm1,391.9150313555654,0.0
43348,Cdh1,391.9250313555654,1.0
43349,Clb6,391.9250313555654,0.0
43350,MBF,391.9250313555654,1.0
43351,Nrm1,391.9250313555654,0.0
43352,Cdh1,391.9350313555654,1.0
43353,Clb6,391.9350313555654,0.0
43354,MBF,391.9350313555654,1.0
43355,Nrm1,391.9350313555654,0.0
43356,Cdh1,391.9450313555654,1.0
43357,Clb6,391.9450313555654,0.0
43358,MBF,391.9450313555654,1.0
43359,Nrm1,391.9450313555654,0.0
43360,Cdh1,391.9550313555654,1.0
43361,Clb6,391.9550313555654,0.0
43362,MBF,391.9550313555654,1.0
43363,Nrm1,391.9550313555654,0.0
43364,Cdh1,391.9650313555654,1.0
43365,Clb6,391.9650313555654,0.0
43366,MBF,391.9650313555654,1.0
43367,Nrm1,391.9650313555654,0.0
43368,Cdh1,391.97503135556536,1.0
43369,Clb6,391.97503135556536,0.0
43370,MBF,391.97503135556536,1.0
43371,Nrm1,391.97503135556536,0.0
43372,Cdh1,391.98503135556535,1.0
43373,Clb6,391.98503135556535,0.0
43374,MBF,391.98503135556535,1.0
43375,Nrm1,391.98503135556535,0.0
43376,Cdh1,391.99503135556535,1.0
43377,Clb6,391.99503135556535,0.0
43378,MBF,391.99503135556535,1.0
43379,Nrm1,391.99503135556535,0.0
43380,Cdh1,392.00503135556534,1.0
43381,Clb6,392.00503135556534,0.0
43382,MBF,392.00503135556534,1.0
43383,Nrm1,392.00503135556534,0.0
43384,Cdh1,392.0150313555653,1.0
43385,Clb6,392.0150313555653,0.0
43386,MBF,392.0150313555653,1.0
43387,Nrm1,392.0150313555653,0.0
43388,Cdh1,392.0250313555653,1.0
43389,Clb6,392.0250313555653,0.0
43390,MBF,392.0250313555653,1.0
43391,Nrm1,392.0250313555653,0.0
43392,Cdh1,392.0350313555653,1.0
43393,Clb6,392.0350313555653,0.0
43394,MBF,392.0350313555653,1.0
43395,Nrm1,392.0350313555653,0.0
43396,Cdh1,392.0450313555653,1.0
43397,Clb6,392.0450313555653,0.0
43398,MBF,392.0450313555653,1.0
43399,Nrm1,392.0450313555653,0.0
43400,Cdh1,392.0550313555653,1.0
43401,Clb6,392.0550313555653,0.0
43402,MBF,392.0550313555653,1.0
43403,Nrm1,392.0550313555653,0.0
43404,Cdh1,392.0650313555653,1.0
43405,Clb6,392.0650313555653,0.0
43406,MBF,392.0650313555653,1.0
43407,Nrm1,392.0650313555653,0.0
43408,Cdh1,392.0750313555653,1.0
43409,Clb6,392.0750313555653,0.0
43410,MBF,392.0750313555653,1.0
43411,Nrm1,392.0750313555653,0.0
43412,Cdh1,392.08503135556526,1.0
43413,Clb6,392.08503135556526,0.0
43414,MBF,392.08503135556526,1.0
43415,Nrm1,392.08503135556526,0.0
43416,Cdh1,392.09503135556525,1.0
43417,Clb6,392.09503135556525,0.0
43418,MBF,392.09503135556525,1.0
43419,Nrm1,392.09503135556525,0.0
43420,Cdh1,392.10503135556525,1.0
43421,Clb6,392.10503135556525,0.0
43422,MBF,392.10503135556525,1.0
43423,Nrm1,392.10503135556525,0.0
43424,Cdh1,392.11503135556524,1.0
43425,Clb6,392.11503135556524,0.0
43426,MBF,392.11503135556524,1.0
43427,Nrm1,392.11503135556524,0.0
43428,Cdh1,392.1250313555652,1.0
43429,Clb6,392.1250313555652,0.0
43430,MBF,392.1250313555652,1.0
43431,Nrm1,392.1250313555652,0.0
43432,Cdh1,392.1350313555652,1.0
43433,Clb6,392.1350313555652,0.0
43434,MBF,392.1350313555652,1.0
43435,Nrm1,392.1350313555652,0.0
43436,Cdh1,392.1450313555652,1.0
43437,Clb6,392.1450313555652,0.0
43438,MBF,392.1450313555652,1.0
43439,Nrm1,392.1450313555652,0.0
43440,Cdh1,392.1550313555652,1.0
43441,Clb6,392.1550313555652,0.0
43442,MBF,392.1550313555652,1.0
43443,Nrm1,392.1550313555652,0.0
43444,Cdh1,392.1650313555652,1.0
43445,Clb6,392.1650313555652,0.0
43446,MBF,392.1650313555652,1.0
43447,Nrm1,392.1650313555652,0.0
43448,Cdh1,392.1750313555652,1.0
43449,Clb6,392.1750313555652,0.0
43450,MBF,392.1750313555652,1.0
43451,Nrm1,392.1750313555652,0.0
43452,Cdh1,392.1850313555652,1.0
43453,Clb6,392.1850313555652,0.0
43454,MBF,392.1850313555652,1.0
43455,Nrm1,392.1850313555652,0.0
43456,Cdh1,392.19503135556516,1.0
43457,Clb6,392.19503135556516,0.0
43458,MBF,392.19503135556516,1.0
43459,Nrm1,392.19503135556516,0.0
43460,Cdh1,392.20503135556515,1.0
43461,Clb6,392.20503135556515,0.0
43462,MBF,392.20503135556515,1.0
43463,Nrm1,392.20503135556515,0.0
43464,Cdh1,392.21503135556515,1.0
43465,Clb6,392.21503135556515,0.0
43466,MBF,392.21503135556515,1.0
43467,Nrm1,392.21503135556515,0.0
43468,Cdh1,392.22503135556514,1.0
43469,Clb6,392.22503135556514,0.0
43470,MBF,392.22503135556514,1.0
43471,Nrm1,392.22503135556514,0.0
43472,Cdh1,392.2350313555651,1.0
43473,Clb6,392.2350313555651,0.0
43474,MBF,392.2350313555651,1.0
43475,Nrm1,392.2350313555651,0.0
43476,Cdh1,392.2450313555651,1.0
43477,Clb6,392.2450313555651,0.0
43478,MBF,392.2450313555651,1.0
43479,Nrm1,392.2450313555651,0.0
43480,Cdh1,392.2550313555651,1.0
43481,Clb6,392.2550313555651,0.0
43482,MBF,392.2550313555651,1.0
43483,Nrm1,392.2550313555651,0.0
43484,Cdh1,392.2650313555651,1.0
43485,Clb6,392.2650313555651,0.0
43486,MBF,392.2650313555651,1.0
43487,Nrm1,392.2650313555651,0.0
43488,Cdh1,392.2750313555651,1.0
43489,Clb6,392.2750313555651,0.0
43490,MBF,392.2750313555651,1.0
43491,Nrm1,392.2750313555651,0.0
43492,Cdh1,392.2850313555651,1.0
43493,Clb6,392.2850313555651,0.0
43494,MBF,392.2850313555651,1.0
43495,Nrm1,392.2850313555651,0.0
43496,Cdh1,392.2950313555651,1.0
43497,Clb6,392.2950313555651,0.0
43498,MBF,392.2950313555651,1.0
43499,Nrm1,392.2950313555651,0.0
43500,Cdh1,392.30503135556506,1.0
43501,Clb6,392.30503135556506,0.0
43502,MBF,392.30503135556506,1.0
43503,Nrm1,392.30503135556506,0.0
43504,Cdh1,392.31503135556505,1.0
43505,Clb6,392.31503135556505,0.0
43506,MBF,392.31503135556505,1.0
43507,Nrm1,392.31503135556505,0.0
43508,Cdh1,392.32503135556505,1.0
43509,Clb6,392.32503135556505,0.0
43510,MBF,392.32503135556505,1.0
43511,Nrm1,392.32503135556505,0.0
43512,Cdh1,392.33503135556504,1.0
43513,Clb6,392.33503135556504,0.0
43514,MBF,392.33503135556504,1.0
43515,Nrm1,392.33503135556504,0.0
43516,Cdh1,392.345031355565,1.0
43517,Clb6,392.345031355565,0.0
43518,MBF,392.345031355565,1.0
43519,Nrm1,392.345031355565,0.0
43520,Cdh1,392.355031355565,1.0
43521,Clb6,392.355031355565,0.0
43522,MBF,392.355031355565,1.0
43523,Nrm1,392.355031355565,0.0
43524,Cdh1,392.365031355565,1.0
43525,Clb6,392.365031355565,0.0
43526,MBF,392.365031355565,1.0
43527,Nrm1,392.365031355565,0.0
43528,Cdh1,392.375031355565,1.0
43529,Clb6,392.375031355565,0.0
43530,MBF,392.375031355565,1.0
43531,Nrm1,392.375031355565,0.0
43532,Cdh1,392.385031355565,1.0
43533,Clb6,392.385031355565,0.0
43534,MBF,392.385031355565,1.0
43535,Nrm1,392.385031355565,0.0
43536,Cdh1,392.395031355565,1.0
43537,Clb6,392.395031355565,0.0
43538,MBF,392.395031355565,1.0
43539,Nrm1,392.395031355565,0.0
43540,Cdh1,392.405031355565,1.0
43541,Clb6,392.405031355565,0.0
43542,MBF,392.405031355565,1.0
43543,Nrm1,392.405031355565,0.0
43544,Cdh1,392.41503135556496,1.0
43545,Clb6,392.41503135556496,0.0
43546,MBF,392.41503135556496,1.0
43547,Nrm1,392.41503135556496,0.0
43548,Cdh1,392.42503135556495,1.0
43549,Clb6,392.42503135556495,0.0
43550,MBF,392.42503135556495,1.0
43551,Nrm1,392.42503135556495,0.0
43552,Cdh1,392.43503135556494,1.0
43553,Clb6,392.43503135556494,0.0
43554,MBF,392.43503135556494,1.0
43555,Nrm1,392.43503135556494,0.0
43556,Cdh1,392.44503135556494,1.0
43557,Clb6,392.44503135556494,0.0
43558,MBF,392.44503135556494,1.0
43559,Nrm1,392.44503135556494,0.0
43560,Cdh1,392.4550313555649,1.0
43561,Clb6,392.4550313555649,0.0
43562,MBF,392.4550313555649,1.0
43563,Nrm1,392.4550313555649,0.0
43564,Cdh1,392.4650313555649,1.0
43565,Clb6,392.4650313555649,0.0
43566,MBF,392.4650313555649,1.0
43567,Nrm1,392.4650313555649,0.0
43568,Cdh1,392.4750313555649,1.0
43569,Clb6,392.4750313555649,0.0
43570,MBF,392.4750313555649,1.0
43571,Nrm1,392.4750313555649,0.0
43572,Cdh1,392.4850313555649,1.0
43573,Clb6,392.4850313555649,0.0
43574,MBF,392.4850313555649,1.0
43575,Nrm1,392.4850313555649,0.0
43576,Cdh1,392.4950313555649,1.0
43577,Clb6,392.4950313555649,0.0
43578,MBF,392.4950313555649,1.0
43579,Nrm1,392.4950313555649,0.0
43580,Cdh1,392.5050313555649,1.0
43581,Clb6,392.5050313555649,0.0
43582,MBF,392.5050313555649,1.0
43583,Nrm1,392.5050313555649,0.0
43584,Cdh1,392.5150313555649,1.0
43585,Clb6,392.5150313555649,0.0
43586,MBF,392.5150313555649,1.0
43587,Nrm1,392.5150313555649,0.0
43588,Cdh1,392.52503135556486,1.0
43589,Clb6,392.52503135556486,0.0
43590,MBF,392.52503135556486,1.0
43591,Nrm1,392.52503135556486,0.0
43592,Cdh1,392.53503135556485,1.0
43593,Clb6,392.53503135556485,0.0
43594,MBF,392.53503135556485,1.0
43595,Nrm1,392.53503135556485,0.0
43596,Cdh1,392.54503135556484,1.0
43597,Clb6,392.54503135556484,0.0
43598,MBF,392.54503135556484,1.0
43599,Nrm1,392.54503135556484,0.0
43600,Cdh1,392.55503135556484,1.0
43601,Clb6,392.55503135556484,0.0
43602,MBF,392.55503135556484,1.0
43603,Nrm1,392.55503135556484,0.0
43604,Cdh1,392.5650313555648,1.0
43605,Clb6,392.5650313555648,0.0
43606,MBF,392.5650313555648,1.0
43607,Nrm1,392.5650313555648,0.0
43608,Cdh1,392.5750313555648,1.0
43609,Clb6,392.5750313555648,0.0
43610,MBF,392.5750313555648,1.0
43611,Nrm1,392.5750313555648,0.0
43612,Cdh1,392.5850313555648,1.0
43613,Clb6,392.5850313555648,0.0
43614,MBF,392.5850313555648,1.0
43615,Nrm1,392.5850313555648,0.0
43616,Cdh1,392.5950313555648,1.0
43617,Clb6,392.5950313555648,0.0
43618,MBF,392.5950313555648,1.0
43619,Nrm1,392.5950313555648,0.0
43620,Cdh1,392.6050313555648,1.0
43621,Clb6,392.6050313555648,0.0
43622,MBF,392.6050313555648,1.0
43623,Nrm1,392.6050313555648,0.0
43624,Cdh1,392.6150313555648,1.0
43625,Clb6,392.6150313555648,0.0
43626,MBF,392.6150313555648,1.0
43627,Nrm1,392.6150313555648,0.0
43628,Cdh1,392.6250313555648,1.0
43629,Clb6,392.6250313555648,0.0
43630,MBF,392.6250313555648,1.0
43631,Nrm1,392.6250313555648,0.0
43632,Cdh1,392.63503135556476,1.0
43633,Clb6,392.63503135556476,0.0
43634,MBF,392.63503135556476,1.0
43635,Nrm1,392.63503135556476,0.0
43636,Cdh1,392.64503135556475,1.0
43637,Clb6,392.64503135556475,0.0
43638,MBF,392.64503135556475,1.0
43639,Nrm1,392.64503135556475,0.0
43640,Cdh1,392.65503135556474,1.0
43641,Clb6,392.65503135556474,0.0
43642,MBF,392.65503135556474,1.0
43643,Nrm1,392.65503135556474,0.0
43644,Cdh1,392.66503135556474,1.0
43645,Clb6,392.66503135556474,0.0
43646,MBF,392.66503135556474,1.0
43647,Nrm1,392.66503135556474,0.0
43648,Cdh1,392.6750313555647,1.0
43649,Clb6,392.6750313555647,0.0
43650,MBF,392.6750313555647,1.0
43651,Nrm1,392.6750313555647,0.0
43652,Cdh1,392.6850313555647,1.0
43653,Clb6,392.6850313555647,0.0
43654,MBF,392.6850313555647,1.0
43655,Nrm1,392.6850313555647,0.0
43656,Cdh1,392.6950313555647,1.0
43657,Clb6,392.6950313555647,0.0
43658,MBF,392.6950313555647,1.0
43659,Nrm1,392.6950313555647,0.0
43660,Cdh1,392.7050313555647,1.0
43661,Clb6,392.7050313555647,0.0
43662,MBF,392.7050313555647,1.0
43663,Nrm1,392.7050313555647,0.0
43664,Cdh1,392.7150313555647,1.0
43665,Clb6,392.7150313555647,0.0
43666,MBF,392.7150313555647,1.0
43667,Nrm1,392.7150313555647,0.0
43668,Cdh1,392.7250313555647,1.0
43669,Clb6,392.7250313555647,0.0
43670,MBF,392.7250313555647,1.0
43671,Nrm1,392.7250313555647,0.0
43672,Cdh1,392.7350313555647,1.0
43673,Clb6,392.7350313555647,0.0
43674,MBF,392.7350313555647,1.0
43675,Nrm1,392.7350313555647,0.0
43676,Cdh1,392.74503135556466,1.0
43677,Clb6,392.74503135556466,0.0
43678,MBF,392.74503135556466,1.0
43679,Nrm1,392.74503135556466,0.0
43680,Cdh1,392.75503135556465,1.0
43681,Clb6,392.75503135556465,0.0
43682,MBF,392.75503135556465,1.0
43683,Nrm1,392.75503135556465,0.0
43684,Cdh1,392.76503135556464,1.0
43685,Clb6,392.76503135556464,0.0
43686,MBF,392.76503135556464,1.0
43687,Nrm1,392.76503135556464,0.0
43688,Cdh1,392.77503135556464,1.0
43689,Clb6,392.77503135556464,0.0
43690,MBF,392.77503135556464,1.0
43691,Nrm1,392.77503135556464,0.0
43692,Cdh1,392.7850313555646,1.0
43693,Clb6,392.7850313555646,0.0
43694,MBF,392.7850313555646,1.0
43695,Nrm1,392.7850313555646,0.0
43696,Cdh1,392.7950313555646,1.0
43697,Clb6,392.7950313555646,0.0
43698,MBF,392.7950313555646,1.0
43699,Nrm1,392.7950313555646,0.0
43700,Cdh1,392.8050313555646,1.0
43701,Clb6,392.8050313555646,0.0
43702,MBF,392.8050313555646,1.0
43703,Nrm1,392.8050313555646,0.0
43704,Cdh1,392.8150313555646,1.0
43705,Clb6,392.8150313555646,0.0
43706,MBF,392.8150313555646,1.0
43707,Nrm1,392.8150313555646,0.0
43708,Cdh1,392.8250313555646,1.0
43709,Clb6,392.8250313555646,0.0
43710,MBF,392.8250313555646,1.0
43711,Nrm1,392.8250313555646,0.0
43712,Cdh1,392.8350313555646,1.0
43713,Clb6,392.8350313555646,0.0
43714,MBF,392.8350313555646,1.0
43715,Nrm1,392.8350313555646,0.0
43716,Cdh1,392.8450313555646,1.0
43717,Clb6,392.8450313555646,0.0
43718,MBF,392.8450313555646,1.0
43719,Nrm1,392.8450313555646,0.0
43720,Cdh1,392.85503135556456,1.0
43721,Clb6,392.85503135556456,0.0
43722,MBF,392.85503135556456,1.0
43723,Nrm1,392.85503135556456,0.0
43724,Cdh1,392.86503135556455,1.0
43725,Clb6,392.86503135556455,0.0
43726,MBF,392.86503135556455,1.0
43727,Nrm1,392.86503135556455,0.0
43728,Cdh1,392.87503135556454,1.0
43729,Clb6,392.87503135556454,0.0
43730,MBF,392.87503135556454,1.0
43731,Nrm1,392.87503135556454,0.0
43732,Cdh1,392.88503135556454,1.0
43733,Clb6,392.88503135556454,0.0
43734,MBF,392.88503135556454,1.0
43735,Nrm1,392.88503135556454,0.0
43736,Cdh1,392.8950313555645,1.0
43737,Clb6,392.8950313555645,0.0
43738,MBF,392.8950313555645,1.0
43739,Nrm1,392.8950313555645,0.0
43740,Cdh1,392.9050313555645,1.0
43741,Clb6,392.9050313555645,0.0
43742,MBF,392.9050313555645,1.0
43743,Nrm1,392.9050313555645,0.0
43744,Cdh1,392.9150313555645,1.0
43745,Clb6,392.9150313555645,0.0
43746,MBF,392.9150313555645,1.0
43747,Nrm1,392.9150313555645,0.0
43748,Cdh1,392.9250313555645,1.0
43749,Clb6,392.9250313555645,0.0
43750,MBF,392.9250313555645,1.0
43751,Nrm1,392.9250313555645,0.0
43752,Cdh1,392.9350313555645,1.0
43753,Clb6,392.9350313555645,0.0
43754,MBF,392.9350313555645,1.0
43755,Nrm1,392.9350313555645,0.0
43756,Cdh1,392.9450313555645,1.0
43757,Clb6,392.9450313555645,0.0
43758,MBF,392.9450313555645,1.0
43759,Nrm1,392.9450313555645,0.0
43760,Cdh1,392.9550313555645,1.0
43761,Clb6,392.9550313555645,0.0
43762,MBF,392.9550313555645,1.0
43763,Nrm1,392.9550313555645,0.0
43764,Cdh1,392.96503135556446,1.0
43765,Clb6,392.96503135556446,0.0
43766,MBF,392.96503135556446,1.0
43767,Nrm1,392.96503135556446,0.0
43768,Cdh1,392.97503135556445,1.0
43769,Clb6,392.97503135556445,0.0
43770,MBF,392.97503135556445,1.0
43771,Nrm1,392.97503135556445,0.0
43772,Cdh1,392.98503135556444,1.0
43773,Clb6,392.98503135556444,0.0
43774,MBF,392.98503135556444,1.0
43775,Nrm1,392.98503135556444,0.0
43776,Cdh1,392.99503135556444,1.0
43777,Clb6,392.99503135556444,0.0
43778,MBF,392.99503135556444,1.0
43779,Nrm1,392.99503135556444,0.0
43780,Cdh1,393.0050313555644,1.0
43781,Clb6,393.0050313555644,0.0
43782,MBF,393.0050313555644,1.0
43783,Nrm1,393.0050313555644,0.0
43784,Cdh1,393.0150313555644,1.0
43785,Clb6,393.0150313555644,0.0
43786,MBF,393.0150313555644,1.0
43787,Nrm1,393.0150313555644,0.0
43788,Cdh1,393.0250313555644,1.0
43789,Clb6,393.0250313555644,0.0
43790,MBF,393.0250313555644,1.0
43791,Nrm1,393.0250313555644,0.0
43792,Cdh1,393.0350313555644,1.0
43793,Clb6,393.0350313555644,0.0
43794,MBF,393.0350313555644,1.0
43795,Nrm1,393.0350313555644,0.0
43796,Cdh1,393.0450313555644,1.0
43797,Clb6,393.0450313555644,0.0
43798,MBF,393.0450313555644,1.0
43799,Nrm1,393.0450313555644,0.0
43800,Cdh1,393.0550313555644,1.0
43801,Clb6,393.0550313555644,0.0
43802,MBF,393.0550313555644,1.0
43803,Nrm1,393.0550313555644,0.0
43804,Cdh1,393.0650313555644,1.0
43805,Clb6,393.0650313555644,0.0
43806,MBF,393.0650313555644,1.0
43807,Nrm1,393.0650313555644,0.0
43808,Cdh1,393.07503135556436,1.0
43809,Clb6,393.07503135556436,0.0
43810,MBF,393.07503135556436,1.0
43811,Nrm1,393.07503135556436,0.0
43812,Cdh1,393.08503135556435,1.0
43813,Clb6,393.08503135556435,0.0
43814,MBF,393.08503135556435,1.0
43815,Nrm1,393.08503135556435,0.0
43816,Cdh1,393.09503135556434,1.0
43817,Clb6,393.09503135556434,0.0
43818,MBF,393.09503135556434,1.0
43819,Nrm1,393.09503135556434,0.0
43820,Cdh1,393.10503135556434,1.0
43821,Clb6,393.10503135556434,0.0
43822,MBF,393.10503135556434,1.0
43823,Nrm1,393.10503135556434,0.0
43824,Cdh1,393.1150313555643,1.0
43825,Clb6,393.1150313555643,0.0
43826,MBF,393.1150313555643,1.0
43827,Nrm1,393.1150313555643,0.0
43828,Cdh1,393.1250313555643,1.0
43829,Clb6,393.1250313555643,0.0
43830,MBF,393.1250313555643,1.0
43831,Nrm1,393.1250313555643,0.0
43832,Cdh1,393.1350313555643,1.0
43833,Clb6,393.1350313555643,0.0
43834,MBF,393.1350313555643,1.0
43835,Nrm1,393.1350313555643,0.0
43836,Cdh1,393.1450313555643,1.0
43837,Clb6,393.1450313555643,0.0
43838,MBF,393.1450313555643,1.0
43839,Nrm1,393.1450313555643,0.0
43840,Cdh1,393.1550313555643,1.0
43841,Clb6,393.1550313555643,0.0
43842,MBF,393.1550313555643,1.0
43843,Nrm1,393.1550313555643,0.0
43844,Cdh1,393.1650313555643,1.0
43845,Clb6,393.1650313555643,0.0
43846,MBF,393.1650313555643,1.0
43847,Nrm1,393.1650313555643,0.0
43848,Cdh1,393.1750313555643,1.0
43849,Clb6,393.1750313555643,0.0
43850,MBF,393.1750313555643,1.0
43851,Nrm1,393.1750313555643,0.0
43852,Cdh1,393.18503135556426,1.0
43853,Clb6,393.18503135556426,0.0
43854,MBF,393.18503135556426,1.0
43855,Nrm1,393.18503135556426,0.0
43856,Cdh1,393.19503135556425,1.0
43857,Clb6,393.19503135556425,0.0
43858,MBF,393.19503135556425,1.0
43859,Nrm1,393.19503135556425,0.0
43860,Cdh1,393.20503135556424,1.0
43861,Clb6,393.20503135556424,0.0
