,x,y
141,-0.15476001851037705,0.307408157428617
142,-0.21921713039236057,0.48049147000799663
143,-0.2706431204394703,0.4337223133457282
144,-0.2018536776503748,0.30927866034831597
145,-0.10548908064234604,0.30867440103670374
146,-0.24068875046220287,0.5046605491561728
147,-0.17995594612464424,0.5167433861916356
148,-0.20259093377046947,0.40596746975339176
149,-0.021814420116988986,0.28989698900497013
150,-0.13627884754825803,0.42130807539198917
151,-0.38555950928933824,0.6523432474141594
152,-0.025387792349715044,0.2339933456654229
153,-0.34813540403255294,0.6320294638356652
154,-0.4542259206275084,0.6092259831215686
155,-0.2071472869229449,0.32402968986501923
156,-0.0018111032514656832,0.18766723686797637
157,-0.1865488165296222,0.49453863013787175
158,-0.18857210414244627,0.4103738372094336
159,-0.06356141287742054,0.4367073457342311
160,-0.23309006057798745,0.40952169171640673
161,0.022329227930048375,0.25021317413793503
162,0.3169012566942088,0.02950175861081348
163,-0.1879793269522994,0.42018395663145797
164,-0.28943773041127796,0.5691233071252715
165,-0.38504906767458236,0.78389492438658
166,-0.35766155022434154,0.6771686626474057
167,-0.4340840161358421,0.6807533144476838
168,-0.16704653979771134,0.3523572893919793
169,-0.09765601220397901,0.3988301008509247
170,-0.2610598028124354,0.5250118090407124
171,-0.03999318470257549,0.29529233396718074
172,-0.23422995945483693,0.430478177152047
173,-0.1333631361705821,0.41767311514258815
174,-0.2090147178926356,0.44147530621853953
175,-0.18694337281176418,0.5238746952181106
176,-0.35126582672761475,0.5283963095159513
177,0.1876489741077744,0.12486464899991269
178,-0.3591241137322685,0.5232422720817524
179,0.07293298457174864,0.25802766081351614
180,-0.12969782291617868,0.3067521858180438
181,-0.21332410692008086,0.5681801762903895
182,-0.438623853587743,0.7949381604942761
183,-0.2093284877703979,0.37310694722350796
184,-0.4370981199956276,0.6454368090451806
185,0.0005342590180363885,0.18230836362098088
186,-0.4912105750522342,0.9002263477480692
187,-0.32522816431066204,0.4636047017856815
188,-0.38101765787752506,0.5559068383535706
189,-0.09004462506616942,0.23358568148648232
190,-0.04065059862842048,0.1561071076035107
191,-0.3510918301362359,0.7944684471476929
192,-0.3574528002628676,0.5602116835335172
193,-0.5938507816547985,0.9399029892798927
194,-0.3242148571444197,0.5358683912281168
195,-0.10990050081797248,0.34242510917937713
196,-0.2398449213316273,0.5903070805581427
197,-0.3569710396627094,0.690602772838662
198,-0.24711446455744465,0.35496190805132294
199,-0.003599956787057177,0.3927503481387773
