,index,variable,value
40822,MBF,365.7404858605011,1.0
40823,Nrm1,365.7404858605011,0.0
40824,Cdh1,365.7504858605011,1.0
40825,Clb6,365.7504858605011,0.0
40826,MBF,365.7504858605011,1.0
40827,Nrm1,365.7504858605011,0.0
40828,Cdh1,365.7604858605011,1.0
40829,Clb6,365.7604858605011,0.0
40830,MBF,365.7604858605011,1.0
40831,Nrm1,365.7604858605011,0.0
40832,Cdh1,365.7704858605011,1.0
40833,Clb6,365.7704858605011,0.0
40834,MBF,365.7704858605011,1.0
40835,Nrm1,365.7704858605011,0.0
40836,Cdh1,365.7804858605011,1.0
40837,Clb6,365.7804858605011,0.0
40838,MBF,365.7804858605011,1.0
40839,Nrm1,365.7804858605011,0.0
40840,Cdh1,365.79048586050106,1.0
40841,Clb6,365.79048586050106,0.0
40842,MBF,365.79048586050106,1.0
40843,Nrm1,365.79048586050106,0.0
40844,Cdh1,365.80048586050106,1.0
40845,Clb6,365.80048586050106,0.0
40846,MBF,365.80048586050106,1.0
40847,Nrm1,365.80048586050106,0.0
40848,Cdh1,365.81048586050105,1.0
40849,Clb6,365.81048586050105,0.0
40850,MBF,365.81048586050105,1.0
40851,Nrm1,365.81048586050105,0.0
40852,Cdh1,365.82048586050104,1.0
40853,Clb6,365.82048586050104,0.0
40854,MBF,365.82048586050104,1.0
40855,Nrm1,365.82048586050104,0.0
40856,Cdh1,365.830485860501,1.0
40857,Clb6,365.830485860501,0.0
40858,MBF,365.830485860501,1.0
40859,Nrm1,365.830485860501,0.0
40860,Cdh1,365.840485860501,1.0
40861,Clb6,365.840485860501,0.0
40862,MBF,365.840485860501,1.0
40863,Nrm1,365.840485860501,0.0
40864,Cdh1,365.850485860501,1.0
40865,Clb6,365.850485860501,0.0
40866,MBF,365.850485860501,1.0
40867,Nrm1,365.850485860501,0.0
40868,Cdh1,365.860485860501,1.0
40869,Clb6,365.860485860501,0.0
40870,MBF,365.860485860501,1.0
40871,Nrm1,365.860485860501,0.0
40872,Cdh1,365.870485860501,1.0
40873,Clb6,365.870485860501,0.0
40874,MBF,365.870485860501,1.0
40875,Nrm1,365.870485860501,0.0
40876,Cdh1,365.880485860501,1.0
40877,Clb6,365.880485860501,0.0
40878,MBF,365.880485860501,1.0
40879,Nrm1,365.880485860501,0.0
40880,Cdh1,365.890485860501,1.0
40881,Clb6,365.890485860501,0.0
40882,MBF,365.890485860501,1.0
40883,Nrm1,365.890485860501,0.0
40884,Cdh1,365.90048586050096,1.0
40885,Clb6,365.90048586050096,0.0
40886,MBF,365.90048586050096,1.0
40887,Nrm1,365.90048586050096,0.0
40888,Cdh1,365.91048586050096,1.0
40889,Clb6,365.91048586050096,0.0
40890,MBF,365.91048586050096,1.0
40891,Nrm1,365.91048586050096,0.0
40892,Cdh1,365.92048586050095,1.0
40893,Clb6,365.92048586050095,0.0
40894,MBF,365.92048586050095,1.0
40895,Nrm1,365.92048586050095,0.0
40896,Cdh1,365.93048586050094,1.0
