,cln3,whi5,sbf,cln2,mbf,clb5,ori,clb2G,cdc5,mcm1,clb2M,sac,cdc20,spoc,cdc14,swi5,cdh1,sic1,nrm1,time,cell_size,critical_size,divide status,SPN_p,SPO_p
344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,312.45635400232976,0.5913525583707366,0.6279930089352007,,0.0,0.0
345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,313.703639882162,0.5970593285644493,0.6279930089352007,,0.0,0.0
346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,314.07540389381734,0.5987709089841949,0.6279930089352007,,0.0,0.0
347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,314.7515899813466,0.6018966194350422,0.6279930089352007,,0.0,0.0
348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,316.5428132287342,0.61025574356601,0.6279930089352007,,0.0,0.0
349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,317.1668144006333,0.613194961405002,0.6279930089352007,,0.0,0.0
350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,318.0439025029855,0.6173502373411415,0.6279930089352007,,0.0,0.0
351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,319.81713460732277,0.6258372765328433,0.6279930089352007,,0.0,0.0
352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,321.0943356218892,0.6320224043761279,0.6279930089352007,,0.0,0.0
353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,321.42406049192743,0.6336290730734158,0.6279930089352007,,0.0,0.0
354,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,321.9318522944142,0.6361114105751,0.6279930089352007,,0.0,0.0
355,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,324.23321123531474,0.6474840666005005,0.6279930089352007,,0.0,0.0
356,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,324.647620905437,0.6495534586825956,0.6279930089352007,,0.0,0.0
357,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,325.10698089310614,0.6518550440089582,0.6279930089352007,,0.0,0.0
358,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,325.4197913900094,0.6534270210847825,0.6279930089352007,,0.0,0.0
359,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,326.6682553044241,0.6597388171032357,0.6279930089352007,,0.0,0.0
360,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,327.4685261424121,0.6638167354074456,0.6279930089352007,,0.0,0.0
361,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,328.5628971010037,0.6694341256050792,0.6279930089352007,,0.0,0.0
362,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,329.959704000748,0.6766730250830028,0.6279930089352007,,0.0,0.0
363,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,330.58177249752805,0.6799220147642296,0.6279930089352007,,0.0,0.0
364,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,330.7346513789225,0.6807228680622466,0.6279930089352007,,0.0,0.0
365,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,331.90934792405636,0.6869080484459352,0.6279930089352007,,0.0715966825817189,0.0
366,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,332.9057969400214,0.6921987294190061,0.6279930089352007,,0.14128746816346394,0.0
367,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,333.20389134475323,0.6937893766234716,0.6279930089352007,,0.21200590488786863,0.0
368,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,333.8180101433186,0.6970778777454817,0.6279930089352007,,0.28088593513389903,0.0
369,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,334.13818963478394,0.6987985612562341,0.6279930089352007,,0.3515847994877816,0.0
370,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,335.57533140813007,0.7065744046627409,0.6279930089352007,,0.41994122869401934,0.0
371,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,336.2744367578813,0.7103882291601882,0.6279930089352007,,0.4908651800523471,0.0
372,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,336.9737802277097,0.714223948802525,0.6279930089352007,,0.5658532591018718,0.0
373,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,337.8280604155677,0.7189375695470304,0.6279930089352007,,0.6334960602638088,0.0
374,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,340.59406228481816,0.7344138799085556,0.6279930089352007,,0.7039631734335028,0.0
375,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,341.4665929202058,0.7393646413882484,0.6279930089352007,,0.7717104069932392,0.0
376,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,342.39902966973096,0.7446922067050356,0.6279930089352007,,0.8413086929213364,0.0
377,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,343.29742888119426,0.7498616040558118,0.6279930089352007,,0.9112865752041005,0.0
378,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,344.5952186933347,0.7573925227290065,0.6279930089352007,,0.9817534835554732,0.0
379,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,345.66561755375574,0.7636608021650375,0.6279930089352007,,1.0,0.0
380,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,346.048675616878,0.7659165807860097,0.6279930089352007,,1.0,0.0
381,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,346.5960744973832,0.7691517104532813,0.6279930089352007,,0.0,0.06809445780234558
382,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,347.08818783735677,0.7720717649930622,0.6279930089352007,,0.0,0.13655822395929823
383,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,347.81766305506244,0.7764206629352746,0.6279930089352007,,0.0,0.20654710367878826
384,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,348.7333582768514,0.7819144361914966,0.6279930089352007,,0.0,0.2790266408205899
385,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,349.68080931727684,0.7876396520666175,0.6279930089352007,,0.0,0.3488933411395375
386,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,350.97363077238276,0.7955195443718254,0.6279930089352007,,0.0,0.4217454385862509
387,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,352.08774112261784,0.8023733841823975,0.6279930089352007,,0.0,0.48860989169302516
388,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,352.60174966732245,0.8055553631229251,0.6279930089352007,,0.0,0.5623492522152719
389,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,353.13917380286665,0.8088957916685512,0.6279930089352007,,0.0,0.6355230919658843
390,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,353.6842325446179,0.8122978228186652,0.6279930089352007,,0.0,0.7060274328305206
391,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,354.40192334734553,0.8167991849290075,0.6279930089352007,,0.0,0.7770435364687331
392,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,355.92142726989874,0.8264120088072842,0.6279930089352007,,0.0,0.849581939846078
393,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,356.1307846750005,0.8277453023353671,0.6279930089352007,,0.0,0.9164399747935368
394,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,356.43935657366075,0.8297143664953331,0.6279930089352007,,0.0,0.9854084791222526
395,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,356.8195649231565,0.8321470009932023,0.6279930089352007,,0.0,1.0
396,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,357.4845544415314,0.8364188700973613,0.6279930089352007,,0.0,1.0
397,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,359.09743565834196,0.846871281967236,0.6279930089352007,,0.0,0.0
398,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,360.01563363252336,0.8528799833862517,0.6279930089352007,,0.0,0.0
399,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,360.65530559658,0.8570911842413217,0.6279930089352007,,0.0,0.0
400,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,361.0950678028945,0.859998359144733,0.6279930089352007,,0.0,0.0
401,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,362.1040701148403,0.8667059827954329,0.6279930089352007,,0.0,0.0
402,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,362.36240993651217,0.4984974259707906,0.6000577442492966,divided !!!,0.0,0.0
403,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,364.38276779922626,0.5063130639269663,0.6000577442492966,,0.0,0.0
404,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,366.12816050542835,0.5131636012869036,0.6000577442492966,,0.0,0.0
405,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,367.10215982017087,0.5170266910389808,0.6000577442492966,,0.0,0.0
406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,367.50687914399407,0.5186404345532689,0.6000577442492966,,0.0,0.0
407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,368.16999351593705,0.521295374852477,0.6000577442492966,,0.0,0.0
408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,369.1545244324357,0.5252622740451647,0.6000577442492966,,0.0,0.0
409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,370.5916533203537,0.5311070490538553,0.6000577442492966,,0.0,0.0
410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,372.1797832431753,0.5376416178138045,0.6000577442492966,,0.0,0.0
411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,373.2716649779486,0.5421808891932672,0.6000577442492966,,0.0,0.0
412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,374.0038412307498,0.5452462060128767,0.6000577442492966,,0.0,0.0
413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,374.5077342087543,0.5473658576079217,0.6000577442492966,,0.0,0.0
414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,374.9050016495434,0.5490427910132031,0.6000577442492966,,0.0,0.0
415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,375.62266122140755,0.552085188152477,0.6000577442492966,,0.0,0.0
416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,376.1565039100244,0.5543592539621823,0.6000577442492966,,0.0,0.0
417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,378.3690335370622,0.5638844911309334,0.6000577442492966,,0.0,0.0
418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,379.628048566941,0.5693776050557674,0.6000577442492966,,0.0,0.0
419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,380.307805585865,0.5723656139066794,0.6000577442492966,,0.0,0.0
420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,380.8937548273183,0.5749538527551751,0.6000577442492966,,0.0,0.0
421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,382.613080451732,0.5826161640425457,0.6000577442492966,,0.0,0.0
422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,383.82702411721345,0.5880876227218171,0.6000577442492966,,0.0,0.0
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,386.2898466063517,0.5993463760676431,0.6000577442492966,,0.0,0.0
424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,387.99396320030513,0.6072626419157826,0.6000577442492966,,0.0,0.0
425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,388.4864022513009,0.6095696196896011,0.6000577442492966,,0.0,0.0
426,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,388.8515143406158,0.6112857524235805,0.6000577442492966,,0.0,0.0
427,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,390.2743222804918,0.6180195868504025,0.6000577442492966,,0.0,0.0
428,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,390.64293329132494,0.6197762065317531,0.6000577442492966,,0.0,0.0
429,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,391.5318847504214,0.6240330813240648,0.6000577442492966,,0.0,0.0
430,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,392.4268422620243,0.6283482523630155,0.6000577442492966,,0.0,0.0
431,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,393.05878325326626,0.6314132117125836,0.6000577442492966,,0.0,0.0
432,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,393.37385042128693,0.6329468906340686,0.6000577442492966,,0.0,0.0
433,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,393.71963284489294,0.6346343728245589,0.6000577442492966,,0.0,0.0
434,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,394.32278841921584,0.637588658905829,0.6000577442492966,,0.0,0.0
435,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,394.7780533786896,0.6398276737583748,0.6000577442492966,,0.0,0.0
436,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,395.29644853779376,0.642386741281436,0.6000577442492966,,0.0,0.0
437,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,395.8527211557737,0.6451441771152483,0.6000577442492966,,0.07012922188112013,0.0
438,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,396.47116092475085,0.6482236712322393,0.6000577442492966,,0.14047529919523408,0.0
439,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,397.4701679159914,0.6532292647897009,0.6000577442492966,,0.21216481118711877,0.0
440,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,398.44103407948586,0.6581308894896759,0.6000577442492966,,0.28161119930358625,0.0
441,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,399.53327810697465,0.6636892950036711,0.6000577442492966,,0.35065993742566676,0.0
442,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,400.9216208014446,0.670822351126786,0.6000577442492966,,0.4195381171202181,0.0
443,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,401.89330562016477,0.6758602491224897,0.6000577442492966,,0.4867515086895464,0.0
444,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,402.4376947543539,0.6786992637650766,0.6000577442492966,,0.5550338892774132,0.0
445,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,403.734379827073,0.6855096621867869,0.6000577442492966,,0.6262199194714356,0.0
446,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,405.4404741900645,0.6945745644095161,0.6000577442492966,,0.6953357739120107,0.0
447,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,406.87714943252644,0.7023008826468627,0.6000577442492966,,0.7665895787741217,0.0
448,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,407.13533511523514,0.7036984664586328,0.6000577442492966,,0.8395356787896937,0.0
449,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,407.6799872943438,0.7066558494472343,0.6000577442492966,,0.9110506601279681,0.0
450,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,408.6389502393419,0.7118931188516084,0.6000577442492966,,0.9843259323002098,0.0
451,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,409.4627311332633,0.7164230891330466,0.6000577442492966,,1.0,0.0
452,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,411.0286072358303,0.7251134642652299,0.6000577442492966,,1.0,0.0
453,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,412.42558913933397,0.7329554377507033,0.6000577442492966,,0.0,0.06896440982235247
454,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,413.02602923349895,0.7363520214706488,0.6000577442492966,,0.0,0.1391220400456266
455,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,414.00141208868513,0.7419031747569564,0.6000577442492966,,0.0,0.20799273375594227
456,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,414.9326844651888,0.7472423321680342,0.6000577442492966,,0.0,0.2784745477247849
457,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,415.57004373246235,0.7509185616983346,0.6000577442492966,,0.0,0.34961333881377
458,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,416.38868404371533,0.7556669497587541,0.6000577442492966,,0.0,0.4209785774752602
459,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,417.99399178941917,0.7650656186085526,0.6000577442492966,,0.0,0.4922243770799416
460,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,418.8231854839348,0.7699660304336582,0.6000577442492966,,0.0,0.5619371456353186
461,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,419.97256512416493,0.7768106451904568,0.6000577442492966,,0.0,0.6322758002394758
462,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,420.5579118341331,0.7803197647253124,0.6000577442492966,,0.0,0.7024280568260787
463,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,421.00346983729617,0.7830014807207445,0.6000577442492966,,0.0,0.7743787577359961
464,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,421.18472156861367,0.78409503052309,0.6000577442492966,,0.0,0.845116562377667
465,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,421.65934124607463,0.7869658044169355,0.6000577442492966,,0.0,0.9153854786390115
466,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,423.8639061088175,0.8004386951981247,0.6000577442492966,,0.0,0.9843964436508527
467,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,424.51631477765494,0.8044698532820164,0.6000577442492966,,0.0,1.0
468,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,424.6706562579219,0.8054264772329276,0.6000577442492966,,0.0,1.0
469,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,425.1527783544393,0.8084220511310763,0.6000577442492966,,0.0,0.0
470,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,426.41392447126054,0.8163107371091994,0.6000577442492966,,0.0,0.0
471,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,430.00093942097004,0.8391715061088141,0.6000577442492966,,0.0,0.0
472,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,430.4947220267306,0.8423682152592346,0.6000577442492966,,0.0,0.0
473,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,431.4665045356645,0.8486950667566155,0.6000577442492966,,0.0,0.0
474,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,432.384607237359,0.8547160812326763,0.6000577442492966,,0.0,0.0
475,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,433.13663609967773,0.8596797767543383,0.6000577442492966,,0.0,0.0
476,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,433.34645518084824,0.48907731180783304,0.5240407286952313,divided !!!,0.0,0.0
477,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,433.982874539334,0.4914798824849686,0.5240407286952313,,0.0,0.0
478,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,435.30520129630577,0.4965096522714854,0.5240407286952313,,0.0,0.0
479,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,436.5579892629426,0.5013223920658205,0.5240407286952313,,0.0,0.0
480,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,437.7101456802307,0.5057897128629786,0.5240407286952313,,0.0,0.0
481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,438.64690947865535,0.5094512045997297,0.5240407286952313,,0.0,0.0
482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,439.55061196665383,0.5130085881610427,0.5240407286952313,,0.0,0.0
483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,439.76149746633433,0.5138422976321192,0.5240407286952313,,0.0,0.0
484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,440.1496591317669,0.51538038993827,0.5240407286952313,,0.0,0.0
485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,441.0366876605553,0.5189125484793351,0.5240407286952313,,0.0,0.0
486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,441.979169613287,0.5226920520125524,0.5240407286952313,,0.0,0.0
487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,443.033710840943,0.5269535727528117,0.5240407286952313,,0.0,0.0
488,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,443.6584909883849,0.5294947524221689,0.5240407286952313,,0.0,0.0
489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,443.754678107744,0.5298870631120154,0.5240407286952313,,0.0,0.0
490,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,444.65154821683996,0.5335590747751586,0.5240407286952313,,0.0,0.0
491,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,445.8668984717154,0.5385756621836408,0.5240407286952313,,0.0,0.0
492,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,446.80401214719257,0.5424759580507533,0.5240407286952313,,0.0,0.0
493,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,448.14335523096645,0.5480994284243205,0.5240407286952313,,0.0,0.0
494,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,448.49052569053697,0.5495665748122014,0.5240407286952313,,0.0,0.0
495,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,449.9667508203601,0.5558491004015369,0.5240407286952313,,0.0,0.0
496,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,450.7551974300161,0.5592339462785396,0.5240407286952313,,0.0,0.0
497,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,452.8442287731114,0.568302265925704,0.5240407286952313,,0.0,0.0
498,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,453.5926249697621,0.5715866476677104,0.5240407286952313,,0.0,0.0
499,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,454.3187962564376,0.5747916372449209,0.5240407286952313,,0.0,0.0
500,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,454.6798753024452,0.5763919590717713,0.5240407286952313,,0.0,0.0
